t,m1,p1,m2,p2,m3,p3
108.4,5.8510261736901255,2.263190408805375,76.49409643891413,99.79895984765635,0.060823241522039224,5.992834150368843
108.5,6.081558730405528,2.336397388468851,73.72721595949724,99.3099405809729,0.06075340148218303,5.875371620137684
108.6,6.320516774820632,2.412891736481149,70.98736999995951,98.77610898240094,0.06071962846880815,5.760234009586559
108.7,6.568054172841526,2.492824855937658,68.27820177974314,98.19916799382837,0.060722752872853974,5.647375656244292
108.8,6.824770150881271,2.57625530596711,65.60458329165662,97.58060176764035,0.060762315007037125,5.536752242315575
108.9,7.091296183718593,2.6632413884864268,62.97203533658958,96.9218576994523,0.0608374361528567,5.428320454685941
109.0,7.368203794084226,2.753861989104723,60.385555430855966,96.22445989306387,0.060947484679084056,5.322037744678664
109.1,7.656004552661179,2.8482165771233987,57.84961780619142,95.49000916045813,0.06109207604176291,5.217862328054654
109.2,7.955150078084606,2.9464252055360958,55.368173409754505,94.72018302180203,0.06127107278420928,5.115753185012498
109.3,8.266032036941711,3.0486285110286633,52.94464990412759,93.91673570544658,0.06148458453701143,5.015670060188508
109.4,8.588982143772007,3.1549877139792475,50.58195166731455,93.08149814792623,0.06173296801803002,4.917573462656615
109.5,8.924272161066988,3.265684618458182,48.282459792743445,92.21637799395961,0.06201682703239791,4.821424665928491
109.6,9.272113899270465,3.3809216122280947,46.04803208926401,91.32335959644882,0.06233701247252036,4.727185707953437
109.7,9.632659216778373,3.5009216667438525,43.880003081149084,90.40450401647979,0.06269462231807495,4.634819391118441
109.8,10.006000019938698,3.625928337152524,41.779184008095015,89.46194902332256,0.06309100163601142,4.544289282248205
109.9,10.392249090200986,3.7561873705443736,39.7456480225667,88.49775799527312,0.0635279495997732,4.455559555471453
110.0,10.792154356470093,3.891811402118188,37.780199458260675,87.51352024332373,0.06400548544215845,4.368595403818135
110.1,11.206655976613039,4.032879439514797,35.884093819937384,86.51073925102769,0.0645227065375474,4.283362967027481
110.2,11.636597794845429,4.179500407988804,34.05814341058705,85.49093998981733,0.06507916057427592,4.19982896923289
110.3,12.082727293803579,4.331813160777911,32.30271705483443,84.4556689060473,0.0656748459394411,4.117960718835739
