t,V10,N10,m10,h10,V30,N30,m30,h30,V50,N50,m50,h50,V100,N100,m100,h100
13.7,5.451584088,0.389884961,0.092735297,0.464040298,10.42702699,0.73166401,0.55833082,0.066466923,-1.77263004,0.60795433,0.039626512,0.172735457,15.46088366,0.579867652,0.217309898,0.156883515
13.8,5.641915509,0.390178174,0.09460916,0.463186825,4.835147158,0.725786071,0.445210626,0.070275131,-1.413643298,0.602330534,0.041180866,0.17827074,16.07587099,0.579449493,0.227569918,0.156524617
13.9,5.834753922,0.390525953,0.096530033,0.462252463,-0.17467523,0.718845956,0.325710363,0.075660869,-1.049908807,0.596887056,0.042852486,0.18360552,16.72515842,0.579244849,0.238482911,0.155935579
14,6.030588868,0.390928407,0.098502633,0.461236323,-3.83328147,0.711129118,0.21861129,0.08253791,-0.681911233,0.591622906,0.044632473,0.188741434,17.41646038,0.579263611,0.250152714,0.155104879
14.1,6.229979906,0.391385813,0.100532411,0.460137258,-5.95488491,0.702980891,0.138816273,0.090503305,-0.310120685,0.586537053,0.046516332,0.193680137,18.15930849,0.579518498,0.262707386,0.154018128
14.2,6.433570433,0.391898644,0.102625688,0.458953815,-6.949799845,0.694682751,0.087615107,0.099045098,0.065001108,0.581628416,0.048502171,0.198423297,18.96556958,0.580025781,0.276305413,0.15265739
14.3,6.642104856,0.392467594,0.104789831,0.45768419,-7.316057446,0.686405141,0.057682922,0.107781519,0.442999563,0.576895866,0.050589624,0.202972587,19.85011368,0.580806228,0.291143552,0.151000348
14.4,6.856450176,0.393093621,0.107033458,0.456326165,-7.376282954,0.678233627,0.04105879,0.11650135,0.823428918,0.572338218,0.052779194,0.207329674,20.83165595,0.581886332,0.307466567,0.149019285
14.5,7.077623225,0.393777984,0.109366711,0.454877029,-7.293684235,0.670207109,0.03211566,0.125103851,1.205855635,0.567954235,0.055071857,0.211496218,21.93377241,0.583299894,0.325578793,0.146679938
14.6,7.306825429,0.394522301,0.111801589,0.453333489,-7.143151606,0.662342341,0.027456826,0.133543892,1.589862874,0.563742616,0.057468815,0.215473865,23.18601759,0.585090019,0.345856803,0.143940344
14.7,7.545487534,0.395328621,0.114352384,0.451691549,-6.958119924,0.654646131,0.025160705,0.141801808,1.97505569,0.559702006,0.059971359,0.219264245,24.62489994,0.587311533,0.368760714,0.140750073
14.8,7.79532757,0.396199505,0.117036232,0.449946359,-6.753595924,0.647120869,0.024169018,0.149869297,2.361066689,0.555830988,0.062580784,0.22286896,26.29409589,0.590033643,0.394838212,0.137050692
14.9,8.058427037,0.39713814,0.119873847,0.448092027,-6.536461996,0.639766973,0.02390501,0.157743172,2.747561973,0.552128087,0.065298355,0.226289586,28.24254688,0.593342261,0.424708641,0.132779188
15,8.337332163,0.39814848,0.122890468,0.446121371,-6.309979055,0.632583965,0.024055393,0.165422586,3.134247248,0.548591779,0.068125297,0.229527663,30.5178377,0.597340535,0.459003596,0.127877265
15.1,8.635190892,0.39923543,0.126117142,0.444025594,-6.075764159,0.625570969,0.024450065,0.172907806,3.52087402,0.545220489,0.07106282,0.232584686,33.15072922,0.602144618,0.498227313,0.122310085
15.2,8.955939478,0.400405093,0.129592461,0.441793856,-5.834674405,0.618726928,0.024996685,0.180199637,3.907245842,0.542012605,0.074112149,0.2354621,36.12642552,0.607869724,0.542498316,0.116095339
15.3,9.304559262,0.401665089,0.133364902,0.439412692,-5.587211033,0.612050712,0.025645224,0.187299165,4.293224516,0.538966486,0.07727458,0.238161285,39.34327307,0.614600724,0.591177426,0.109333663
15.4,9.68744764,0.40302501,0.137496195,0.436865213,-5.333708872,0.605541169,0.02636877,0.19420762,4.678736331,0.536080475,0.080551552,0.240683548,42.57527722,0.622346046,0.642516678,0.102217737
15.5,10.1129428,0.404497024,0.142065994,0.434129993,-5.074427439,0.599197145,0.027153097,0.200926319,5.063778433,0.533352913,0.083944734,0.243030105,45.47623427,0.630987496,0.693630451,0.095000141
15.6,10.59210088,0.40609675,0.14717873,0.431179469,-4.809595812,0.593017496,0.027990982,0.207456631,5.448425223,0.530782158,0.087456124,0.245202068,47.66025833,0.640255775,0.741055675,0.087932549
15.7,11.13987758,0.407844519,0.152973805,0.427977585,-4.539435141,0.58700109,0.028879086,0.213799957,5.832835312,0.528366604,0.091088169,0.24720042,48.83602416,0.649760033,0.781736021,0.081216205
15.8,11.77695335,0.409767234,0.159641063,0.424476239,-4.264170048,0.581146805,0.029816235,0.219957725,6.217258863,0.526104706,0.094843902,0.249025996,48.90618927,0.659066619,0.813807898,0.074987488
15.9,12.53266085,0.411901236,0.16744506,0.420609734,-3.984034307,0.575453533,0.030802463,0.225931378,6.602045982,0.523995004,0.098727102,0.250679453,47.9655311,0.667785933,0.836717646,0.069329454
16,13.44985843,0.41429683,0.176764442,0.416285732,-3.699273455,0.569920166,0.031838478,0.231722377,6.987656499,0.522036155,0.10274247,0.252161238,46.22227518,0.675626954,0.850792388,0.064290216
16.1,14.59335377,0.417025763,0.188158046,0.41136992,-3.410145624,0.564545604,0.032925357,0.23733219,7.374671542,0.520226968,0.106895845,0.253471549,43.91116998,0.682409482,0.856693378,0.059897273
16.2,16.06515833,0.420194141,0.202480566,0.405658615,-3.116921364,0.559328741,0.034064368,0.242762299,7.763807977,0.518566438,0.111194449,0.254610291,41.23865504,0.688048228,0.855037343,0.056165596
16.3,18.03351076,0.423965979,0.221094107,0.398827186,-2.81988284,0.554268467,0.035256868,0.24801419,8.155936501,0.517053797,0.115647173,0.255577021,38.36150831,0.692526607,0.846231144,0.053101066
16.4,20.79099178,0.428608785,0.246272506,0.390328216,-2.519322477,0.549363661,0.036504236,0.253089357,8.552104562,0.515688563,0.120264931,0.256370883,35.38540512,0.69587134,0.830449792,0.050701793
16.5,24.87578604,0.434587417,0.282000364,0.379189784,-2.215541276,0.544613186,0.037807839,0.257989296,8.953566008,0.514470601,0.125061083,0.256990529,32.37189023,0.698132107,0.807680142,0.048959522
16.6,31.32215117,0.442765432,0.335514595,0.363697813,-1.908846902,0.540015887,0.039168998,0.262715507,9.361819754,0.513400198,0.130051953,0.257434023,29.34808975,0.69936694,0.777782578,0.047862356
16.7,42.06522186,0.454813734,0.419490529,0.341614118,-1.599551427,0.535570586,0.040588972,0.26726949,9.778660195,0.512478152,0.135257484,0.25769872,26.31756542,0.699632878,0.740555762,0.04739873
16.8,59.58837129,0.473682508,0.548977482,0.313429818,-1.287968954,0.531276076,0.042068947,0.271652745,10.20624379,0.511705878,0.140702068,0.25778112,23.27269319,0.698981409,0.695818067,0.047561539
16.9,81.10000631,0.502208846,0.71141608,0.284329059,-0.974413033,0.527131123,0.043610025,0.27586677,10.64717786,0.51108555,0.146415612,0.257676675,20.20972062,0.697458545,0.643542754,0.048350944
17,93.84805159,0.53779004,0.845754815,0.257408601,-0.659193902,0.523134459,0.045213215,0.279913059,11.10463965,0.510620268,0.152434923,0.257379549,17.14720703,0.695109579,0.584095243,0.04977427
17.1,95.69794643,0.573598969,0.922465716,0.232989364,-0.342615667,0.519284782,0.046879435,0.283793099,11.58253741,0.510314284,0.158805556,0.256882303,14.14546373,0.691988127,0.518593429,0.051841215
17.2,93.13029755,0.606029719,0.95993495,0.210896342,-0.024973323,0.515580753,0.048609507,0.287508371,12.0857319,0.510173292,0.165584265,0.256175477,11.31758804,0.688167417,0.449298966,0.054552702
17.3,88.99564593,0.634357599,0.977512082,0.190925384,0.293450246,0.512020998,0.050404162,0.291060346,12.62034351,0.510204816,0.172842362,0.255247036,8.815967865,0.683748962,0.379746525,0.057883871
17.4,84.13565311,0.658694694,0.985435174,0.172889068,0.612387311,0.508604104,0.052264044,0.294450483,13.19418488,0.510418728,0.180670328,0.254081614,6.785750808,0.678862252,0.314228999,0.061767738
17.5,78.92551508,0.679362232,0.988424895,0.156622176,0.931588385,0.505328624,0.054189722,0.297680225,13.81738065,0.510827973,0.189184289,0.252659468,5.306266801,0.673652439,0.256629362,0.066091849
17.6,73.59018942,0.696733074,0.98852964,0.141982618,1.250825245,0.502193075,0.056181698,0.300750999,14.50326911,0.511449569,0.198535224,0.250955004,4.363120238,0.668260802,0.209272055,0.070715094
17.7,68.27093986,0.711174929,0.986523641,0.128851885,1.569893966,0.499195943,0.058240427,0.303664209,15.26974069,0.512306051,0.208922314,0.248934662,3.869511156,0.66280781,0.172568312,0.075495974
17.8,63.05198411,0.723025619,0.982535514,0.117135425,1.888617863,0.496335688,0.060366339,0.306421233,16.14126342,0.513427566,0.22061261,0.246553817,3.711769232,0.657385359,0.145500067,0.080315384
17.9,57.97785311,0.732583445,0.976320051,0.106762673,2.206850425,0.493610745,0.062559858,0.30902342,17.15201111,0.514855017,0.233970574,0.243752127,3.785462662,0.652057799,0.12638902,0.085085341
18,53.06587078,0.740105452,0.967369315,0.097686116,2.524478128,0.491019532,0.064821437,0.311472079,18.35079327,0.516644861,0.249503153,0.240446451,4.01055884,0.6468675,0.113486575,0.089746564
18.1,48.31426617,0.74580953,0.954951665,0.089878565,2.841423259,0.488560459,0.06715159,0.313768478,19.80895561,0.518876652,0.267929497,0.236519864,4.331788801,0.641841184,0.105271366,0.094261546
18.2,43.70567044,0.749877759,0.938117615,0.083328019,3.157646701,0.486231931,0.069550928,0.315913832,21.63315551,0.521665143,0.29028923,0.231804678,4.713172807,0.636995161,0.100536561,0.098607592
18.3,39.20560962,0.752459177,0.915685178,0.07803058,3.473150736,0.484032361,0.072020208,0.317909297,23.98579263,0.525180034,0.318107631,0.226057313,5.131986362,0.632339065,0.098372469,0.102771477
18.4,34.756108,0.753670603,0.886197606,0.073983859,3.787981943,0.481960181,0.074560379,0.319755957,27.11568913,0.529678107,0.353629413,0.218927309,5.574038117,0.62787832,0.098112749,0.106745838
18.5,30.2658698,0.753594793,0.847829401,0.071185034,4.102234268,0.48001385,0.077172636,0.32145481,31.39463257,0.535552796,0.400070019,0.209946777,6.030455625,0.623615698,0.099276934,0.110526874
18.6,25.60089448,0.75227629,0.798213963,0.069637023,4.416052378,0.478191869,0.079858486,0.323006762,37.32099921,0.543396106,0.461566186,0.198645015,6.495644843,0.619552293,0.101521366,0.114112937
18.7,20.58515488,0.749717549,0.734219185,0.069363475,4.729635441,0.476492798,0.082619816,0.324412601,45.34223964,0.554017248,0.5417444,0.184979715,6.966041079,0.615688117,0.104601087,0.117503672
18.8,15.03832749,0.745882474,0.651930707,0.070431891,5.043241505,0.474915266,0.085458971,0.325672986,55.18859545,0.568231567,0.639050338,0.169859923,7.439358602,0.612022478,0.108341624,0.120699489
18.9,8.913974809,0.740723024,0.547826246,0.072984153,5.357192722,0.473457994,0.088378848,0.326788419,64.87152088,0.586189816,0.740787686,0.154716535,7.914143769,0.60855422,0.112618666,0.123701242
19,2.594051142,0.73424949,0.423356208,0.077249633,5.671881674,0.472119814,0.091382993,0.327759227,71.3543128,0.606687309,0.827548684,0.140476449,8.389509822,0.605281888,0.117343642,0.126510021
19.1,-2.926803373,0.726630892,0.29290023,0.083427092,5.987779184,0.47089969,0.094475729,0.328585527,73.39059174,0.627629824,0.888636198,0.127435806,8.864979792,0.60220384,0.122453592,0.129127015
19.2,-6.677638064,0.718220617,0.181962878,0.091370948,6.305444042,0.469796746,0.097662293,0.329267195,72.0209165,0.647273683,0.926262401,0.115617412,9.340393793,0.599318337,0.127904113,0.13155342
19.3,-8.65128982,0.709419565,0.106351638,0.100501881,6.625535262,0.468810292,0.100949007,0.329803824,68.71512092,0.664721499,0.947367359,0.104970791,9.815854991,0.596623616,0.133664484,0.133790366
19.4,-9.508903643,0.700517011,0.062459454,0.11018958,6.948827595,0.467939862,0.104343477,0.330194676,64.46152608,0.679690905,0.957738225,0.095436103,10.29169922,0.594117956,0.139714329,0.135838854
19.5,-9.826383842,0.691665277,0.039130803,0.12003498,7.276231313,0.467185253,0.107854844,0.330438626,59.81085433,0.692209506,0.960868695,0.086963125,10.76847968,0.591799737,0.146041377,0.13769971
19.6,-9.908814733,0.682931554,0.027254589,0.129846096,7.608817527,0.466546574,0.111494091,0.330534085,55.05873312,0.702435493,0.958486796,0.079516684,11.24696211,0.589667506,0.152639992,0.139373529
19.7,-9.890506575,0.674342993,0.021352733,0.139540635,7.947850837,0.4660243,0.115274418,0.330478921,50.360035,0.710570464,0.951189939,0.073076522,11.72812807,0.587720037,0.159510281,0.140860624
19.8,-9.827390303,0.665909794,0.018486299,0.149084697,8.294831718,0.46561935,0.119211732,0.330270348,45.78927722,0.716819132,0.938874035,0.067633519,12.21318524,0.585956402,0.166657612,0.142160966
19.9,-9.742724132,0.657635161,0.017148246,0.158464637,8.65155195,0.465333169,0.123325256,0.329904789,41.37161351,0.72137121,0.920988557,0.063183387,12.70358534,0.584376042,0.174092457,0.143274126
20,-9.646369406,0.649519388,0.016579686,0.167675284,9.020167724,0.465167839,0.12763833,0.329377711,37.09710158,0.724393158,0.896682063,0.059720031,13.20105048,0.582978853,0.181830507,0.144199194
20.1,-9.542618075,0.641561542,0.016401122,0.176715082,9.403297032,0.465126224,0.13217945,0.328683401,32.92566258,0.726023685,0.864874155,0.057232056,13.70760978,0.581765276,0.189893013,0.144934704
20.2,-9.433388625,0.633760175,0.016423197,0.185584061,9.804150863,0.465212145,0.13698365,0.327814684,28.7888189,0.726370495,0.824268169,0.055705359,14.2256483,0.580736409,0.198307378,0.145478525
20.3,-9.319559534,0.626113627,0.016551454,0.194282962,10.22671218,0.465430621,0.142094356,0.326762548,24.59421369,0.725508285,0.773327778,0.055131995,14.75797188,0.579894131,0.207107976,0.145827747
20.4,-9.201541238,0.618620161,0.016738775,0.202812856,10.67598354,0.465788182,0.147565903,0.325515642,20.24063051,0.723480099,0.710300682,0.055522646,15.30789204,0.57924126,0.216337265,0.145978534
20.5,-9.079528886,0.611278026,0.016961696,0.211174967,11.15833511,0.466293292,0.15346703,0.324059593,15.65658987,0.720306406,0.633517075,0.056918907,15.87933631,0.57878174,0.226047236,0.14592595
20.6,-8.953617604,0.604085487,0.017208595,0.219370591,11.68200263,0.466956935,0.159885776,0.322376062,10.87934251,0.716008269,0.542425243,0.059399654,16.47699084,0.578520867,0.236301269,0.145663738
20.7,-8.823856567,0.597040834,0.0174738,0.227401057,12.25781357,0.467793427,0.166936496,0.320441407,6.162760376,0.710647986,0.43982774,0.063065782,17.10648447,0.578465586,0.247176506,0.145184058
20.8,-8.690275239,0.590142394,0.017754646,0.235267713,12.90026937,0.468821588,0.174770108,0.318224755,1.999085365,0.70437319,0.334348021,0.067973897,17.77462512,0.578624844,0.258766857,0.14447716
20.9,-8.552896544,0.583388525,0.018049987,0.242971908,13.62919701,0.470066441,0.183589369,0.315685139,-1.117727939,0.697424727,0.239098636,0.074025826,18.48970151,0.579010054,0.271186792,0.143530976
21,-8.411743579,0.576777625,0.018359456,0.250514999,14.47233875,0.471561787,0.19367224,0.31276715,-3.044402819,0.690081295,0.164515538,0.080929738,19.26186423,0.579635673,0.284576062,0.142330638
21.1,-8.266843232,0.570308125,0.018683083,0.257898339,15.46952684,0.473354167,0.205408505,0.309394091,-4.018360614,0.68258101,0.11277246,0.088316171,20.10359821,0.580519941,0.299105487,0.140857889
21.2,-8.118228228,0.56397849,0.019021107,0.265123284,16.67963401,0.475509215,0.219358816,0.305456893,-4.390129997,0.67508373,0.079752363,0.095882365,21.03028885,0.581685807,0.314983841,0.139090422
21.3,-7.96593812,0.55778722,0.01937387,0.272191186,18.19251496,0.478122178,0.236352543,0.300795495,-4.429421453,0.667680495,0.059758202,0.103438328,22.06085847,0.583162088,0.332465571,0.137001174
21.4,-7.810020032,0.551732844,0.019741776,0.2791034,20.15017043,0.481336063,0.257654141,0.295166767,-4.295524278,0.660418404,0.048092748,0.110881552,23.21838893,0.584984861,0.351858521,0.134557711
21.5,-7.650529003,0.54581392,0.020125255,0.285861282,22.78507061,0.485374112,0.285250234,0.288188988,-4.071811108,0.653320628,0.041547492,0.118160836,24.53051939,0.587199058,0.373529544,0.131721989
21.6,-7.4875281,0.540029036,0.020524753,0.292466186,26.48901124,0.490599621,0.322336317,0.279253506,-3.799865485,0.64639822,0.038104614,0.125251623,26.02916114,0.589860077,0.397903568,0.128451054
21.7,-7.321088524,0.534376804,0.020940722,0.298919469,31.92466593,0.49762501,0.374042712,0.26744203,-3.500235388,0.639656257,0.03654151,0.132142545,27.74863258,0.593034947,0.425447575,0.124699732
21.8,-7.151289594,0.52885586,0.021373616,0.305222489,40.12623375,0.507484993,0.447923531,0.251755564,-3.183215004,0.633096875,0.036129343,0.138828707,29.7206529,0.596802064,0.45662494,0.120426915
21.9,-6.978218627,0.523464862,0.021823885,0.311376606,52.16188981,0.521753393,0.551283173,0.23236869,-2.854126918,0.626720743,0.036436364,0.145308407,31.96392273,0.601247635,0.491799147,0.115607334
22,-6.801970771,0.518202487,0.022291976,0.31738318,67.07077307,0.541963749,0.678631949,0.211653881,-2.515866069,0.620527786,0.03720726,0.151581562,34.46605229,0.606455994,0.53106614,0.110249387
22.1,-6.622648779,0.513067431,0.022778328,0.323243576,79.32295759,0.56761421,0.799494437,0.191901622,-2.170127487,0.614517536,0.038291074,0.157648921,37.15827588,0.612490565,0.57401732,0.104415114
22.2,-6.440362749,0.508058407,0.023283368,0.328959158,84.299545,0.595340252,0.884683449,0.173820542,-1.818005439,0.60868931,0.039598585,0.163511677,39.89096165,0.619364459,0.619498708,0.098231374
22.3,-6.255229798,0.503174138,0.023807515,0.334531293,83.6326343,0.621773349,0.933808157,0.157430249,-1.460289989,0.6030423,0.041077198,0.169171269,42.42885841,0.627006457,0.665521295,0.091879305
22.4,-6.067373694,0.498413363,0.024351172,0.33996135,80.24719532,0.64535422,0.959603477,0.142620449,-1.097615924,0.597575611,0.042696121,0.174629273,44.48761999,0.635237722,0.70949715,0.085561124
22.5,-5.876924434,0.49377483,0.024914728,0.345250698,75.68231691,0.665710929,0.972290782,0.129271264,-0.730538146,0.592288284,0.044437589,0.179887346,45.8113126,0.643777918,0.748806664,0.07946172
22.6,-5.684017791,0.489257293,0.025498554,0.350400708,70.62634316,0.682935957,0.977548508,0.117276381,-0.359569656,0.587179304,0.04629164,0.184947188,46.25270029,0.652286783,0.781422127,0.073725371
22.7,-5.488794811,0.484859514,0.026103001,0.355412753,65.42102155,0.697277709,0.978111334,0.10654883,0.014799938,0.582247603,0.048252989,0.189810528,45.80691024,0.660424847,0.806231521,0.06845266
22.8,-5.291401276,0.48058026,0.026728399,0.360288205,60.24817568,0.709024182,0.975095053,0.097022709,0.392096391,0.577492056,0.050319139,0.194479105,44.58522176,0.66790603,0.822949526,0.063709184
22.9,-5.09198714,0.476418299,0.027375052,0.365028438,55.20188284,0.718456033,0.968724638,0.088653054,0.771858622,0.572911483,0.052489244,0.198954663,42.75792975,0.674524685,0.831789533,0.059536372
